SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SECTION 504,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2021-2022,108909,PHARR-SAN JUAN-ALAMO ISD,1,TRADITIONAL ISD/CSD,29250,23504,8417,549,26776,12650,4734,57,1766,54,70,1508,2778,29250
STATE,DISTRICT,2021-2022,61903,PILOT POINT ISD,11,TRADITIONAL ISD/CSD,1432,781,196,97,638,427,232,-999,96,29,16,139,170,657
STATE,DISTRICT,2021-2022,92904,PINE TREE ISD,7,TRADITIONAL ISD/CSD,4682,1952,32,167,3235,712,397,11,337,11,187,308,583,4682
STATE,DISTRICT,2021-2022,3801,PINEYWOODS COMMUNITY ACADEMY,7,OPEN ENROLLMENT CHARTER,995,438,0,49,575,51,50,-999,92,-999,14,78,115,995
STATE,DISTRICT,2021-2022,57850,PIONEER TECHNOLOGY & ARTS ACADEMY,10,OPEN ENROLLMENT CHARTER,2226,1106,0,0,1257,399,-999,-999,113,-999,0,162,164,1218
STATE,DISTRICT,2021-2022,32902,PITTSBURG ISD,8,TRADITIONAL ISD/CSD,2358,1120,121,84,1849,457,161,-999,98,11,82,286,262,2358
STATE,DISTRICT,2021-2022,251902,PLAINS ISD,17,TRADITIONAL ISD/CSD,412,192,0,23,282,56,42,0,21,23,-999,35,41,412
STATE,DISTRICT,2021-2022,95905,PLAINVIEW ISD,17,TRADITIONAL ISD/CSD,4752,2939,151,361,3981,471,184,28,409,30,17,359,555,4752
STATE,DISTRICT,2021-2022,43910,PLANO ISD,10,TRADITIONAL ISD/CSD,49400,19343,2625,1992,17031,10219,7387,12,8169,455,1885,3952,6251,14910
STATE,DISTRICT,2021-2022,19912,PLEASANT GROVE ISD,8,TRADITIONAL ISD/CSD,2321,583,0,131,758,81,78,-999,216,-999,55,366,234,1013
STATE,DISTRICT,2021-2022,7905,PLEASANTON ISD,20,TRADITIONAL ISD/CSD,3384,1550,35,302,2231,176,113,15,152,25,73,444,438,2410
STATE,DISTRICT,2021-2022,117904,PLEMONS-STINNETT-PHILLIPS CISD,16,TRADITIONAL ISD/CSD,621,247,0,66,282,-999,-999,0,44,13,-999,55,106,621
STATE,DISTRICT,2021-2022,31909,POINT ISABEL ISD,1,TRADITIONAL ISD/CSD,1976,1316,369,46,1755,787,359,-999,113,68,25,81,214,1976
STATE,DISTRICT,2021-2022,61906,PONDER ISD,11,TRADITIONAL ISD/CSD,1582,659,0,73,575,207,207,-999,151,14,82,159,180,722
STATE,DISTRICT,2021-2022,184901,POOLVILLE ISD,11,TRADITIONAL ISD/CSD,645,231,0,31,359,61,61,-999,35,0,11,67,66,502
STATE,DISTRICT,2021-2022,15801,POR VIDA ACADEMY,20,OPEN ENROLLMENT CHARTER,124,120,0,-999,114,0,0,-999,0,-999,-999,-999,-999,124
STATE,DISTRICT,2021-2022,178908,PORT ARANSAS ISD,2,TRADITIONAL ISD/CSD,524,115,0,56,152,12,10,-999,41,-999,57,61,52,524
STATE,DISTRICT,2021-2022,123907,PORT ARTHUR ISD,5,TRADITIONAL ISD/CSD,8003,4110,554,252,6775,2215,1434,11,277,84,-999,502,813,7316
STATE,DISTRICT,2021-2022,123908,PORT NECHES-GROVES ISD,5,TRADITIONAL ISD/CSD,5196,2227,24,163,2045,391,337,-999,382,-999,-999,360,562,1906
STATE,DISTRICT,2021-2022,15814,POSITIVE SOLUTIONS CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,93,85,0,0,84,-999,0,0,0,0,-999,-999,20,93
STATE,DISTRICT,2021-2022,85902,POST ISD,17,TRADITIONAL ISD/CSD,786,276,0,47,558,70,62,-999,15,-999,-999,53,113,786
STATE,DISTRICT,2021-2022,7906,POTEET ISD,20,TRADITIONAL ISD/CSD,1680,1070,101,141,1205,135,76,-999,79,67,10,191,210,1678
STATE,DISTRICT,2021-2022,247904,POTH ISD,20,TRADITIONAL ISD/CSD,912,153,0,44,253,59,56,0,75,0,12,80,112,448
STATE,DISTRICT,2021-2022,91913,POTTSBORO ISD,10,TRADITIONAL ISD/CSD,1434,369,0,150,497,22,21,-999,64,12,115,250,164,538
STATE,DISTRICT,2021-2022,28906,PRAIRIE LEA ISD,13,TRADITIONAL ISD/CSD,235,156,0,-999,186,31,30,0,11,0,0,-999,30,235
STATE,DISTRICT,2021-2022,169909,PRAIRIE VALLEY ISD,9,TRADITIONAL ISD/CSD,147,56,0,-999,86,0,0,-999,-999,0,-999,11,20,64
STATE,DISTRICT,2021-2022,139912,PRAIRILAND ISD,8,TRADITIONAL ISD/CSD,1090,353,0,114,566,34,33,0,61,-999,22,134,112,1090
STATE,DISTRICT,2021-2022,15843,PRELUDE PREPARATORY CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,30,16,0,0,26,0,0,0,0,0,0,0,-999,0
STATE,DISTRICT,2021-2022,72801,PREMIER HIGH SCHOOLS,11,OPEN ENROLLMENT CHARTER,6834,6794,0,319,4112,686,205,19,0,32,35,866,904,4192
STATE,DISTRICT,2021-2022,125905,PREMONT ISD,2,TRADITIONAL ISD/CSD,730,456,0,51,670,50,48,0,25,0,-999,64,147,729
STATE,DISTRICT,2021-2022,189902,PRESIDIO ISD,18,TRADITIONAL ISD/CSD,1047,710,319,-999,947,623,299,0,104,0,-999,12,74,1047
STATE,DISTRICT,2021-2022,167904,PRIDDY ISD,12,TRADITIONAL ISD/CSD,124,41,0,-999,96,0,0,0,13,0,-999,-999,14,124
STATE,DISTRICT,2021-2022,43911,PRINCETON ISD,10,TRADITIONAL ISD/CSD,6767,2975,445,416,3442,1339,794,30,369,35,44,498,963,3085
STATE,DISTRICT,2021-2022,98903,PRINGLE-MORSE CISD,16,TRADITIONAL ISD/CSD,129,77,0,-999,87,37,37,-999,-999,-999,0,-999,13,129
STATE,DISTRICT,2021-2022,14803,PRIORITY CHARTER SCHOOLS,12,OPEN ENROLLMENT CHARTER,836,397,0,60,483,51,15,-999,45,24,50,107,110,836
STATE,DISTRICT,2021-2022,108910,PROGRESO ISD,1,TRADITIONAL ISD/CSD,1393,1100,418,26,1392,825,218,0,165,0,11,76,121,1393
STATE,DISTRICT,2021-2022,15839,PROMESA ACADEMY CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,262,130,0,-999,212,24,22,0,0,-999,-999,16,26,262
STATE,DISTRICT,2021-2022,101853,PROMISE COMMUNITY SCHOOL,4,OPEN ENROLLMENT CHARTER,1722,1110,292,-999,1704,911,363,-999,0,-999,-999,-999,164,1722
STATE,DISTRICT,2021-2022,43912,PROSPER ISD,10,TRADITIONAL ISD/CSD,21780,5954,287,942,1817,1500,1081,43,2096,-999,382,2236,2452,4333
STATE,DISTRICT,2021-2022,99903,QUANAH ISD,9,TRADITIONAL ISD/CSD,498,224,0,33,349,-999,-999,-999,24,11,-999,32,95,498
STATE,DISTRICT,2021-2022,34907,QUEEN CITY ISD,8,TRADITIONAL ISD/CSD,935,476,0,114,594,-999,-999,-999,65,39,-999,153,154,935
STATE,DISTRICT,2021-2022,116908,QUINLAN ISD,10,TRADITIONAL ISD/CSD,2577,1384,40,154,1897,444,0,25,88,34,18,226,386,675
STATE,DISTRICT,2021-2022,250904,QUITMAN ISD,7,TRADITIONAL ISD/CSD,1179,546,0,103,828,66,66,-999,66,19,-999,114,165,1179
STATE,DISTRICT,2021-2022,190903,RAINS ISD,7,TRADITIONAL ISD/CSD,1729,957,0,174,1019,116,110,-999,106,33,111,245,224,1729
STATE,DISTRICT,2021-2022,54903,RALLS ISD,17,TRADITIONAL ISD/CSD,484,300,0,40,403,14,10,0,-999,0,0,45,61,484
STATE,DISTRICT,2021-2022,66005,RAMIREZ CSD,2,TRADITIONAL ISD/CSD,26,20,0,-999,25,-999,-999,0,0,0,0,-999,-999,26
STATE,DISTRICT,2021-2022,234801,RANCH ACADEMY,7,OPEN ENROLLMENT CHARTER,75,75,0,-999,64,0,0,17,0,20,0,-999,19,75
STATE,DISTRICT,2021-2022,15906,RANDOLPH FIELD ISD,20,TRADITIONAL ISD/CSD,1460,137,0,57,54,-999,-999,-999,135,0,1112,124,160,30
STATE,DISTRICT,2021-2022,67907,RANGER ISD,14,TRADITIONAL ISD/CSD,336,173,0,38,257,14,-999,0,16,0,0,52,64,155
STATE,DISTRICT,2021-2022,231902,RANKIN ISD,18,TRADITIONAL ISD/CSD,312,129,0,16,125,31,30,0,-999,-999,0,25,31,312
STATE,DISTRICT,2021-2022,161802,RAPOPORT ACADEMY PUBLIC SCHOOL,12,OPEN ENROLLMENT CHARTER,855,506,0,87,644,77,70,-999,0,11,43,94,151,855
STATE,DISTRICT,2021-2022,101806,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,4,OPEN ENROLLMENT CHARTER,1563,1183,283,14,1512,1001,422,-999,66,-999,-999,34,140,1526
STATE,DISTRICT,2021-2022,236801,RAVEN SCHOOL,6,OPEN ENROLLMENT CHARTER,29,29,0,0,29,-999,-999,0,0,0,0,0,15,29
STATE,DISTRICT,2021-2022,245903,RAYMONDVILLE ISD,1,TRADITIONAL ISD/CSD,1961,1232,0,43,1730,150,140,-999,156,33,14,78,285,1961
STATE,DISTRICT,2021-2022,192901,REAGAN COUNTY ISD,18,TRADITIONAL ISD/CSD,812,512,0,46,476,144,137,-999,50,-999,14,58,94,581
STATE,DISTRICT,2021-2022,19911,RED LICK ISD,8,TRADITIONAL ISD/CSD,501,67,0,41,62,-999,-999,0,55,0,-999,89,32,126
STATE,DISTRICT,2021-2022,70911,RED OAK ISD,10,TRADITIONAL ISD/CSD,6296,3412,202,483,3261,847,484,55,435,37,38,582,808,2703
STATE,DISTRICT,2021-2022,19906,REDWATER ISD,8,TRADITIONAL ISD/CSD,1103,395,0,137,563,-999,-999,0,95,10,106,160,120,1103
STATE,DISTRICT,2021-2022,196903,REFUGIO ISD,3,TRADITIONAL ISD/CSD,689,398,0,56,510,37,33,-999,12,27,-999,84,112,686
STATE,DISTRICT,2021-2022,101876,REVE PREPARATORY CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,165,42,0,0,143,41,40,0,0,0,0,-999,-999,165
STATE,DISTRICT,2021-2022,137902,RICARDO ISD,2,TRADITIONAL ISD/CSD,625,249,0,17,355,18,18,0,38,-999,-999,43,77,625
STATE,DISTRICT,2021-2022,45903,RICE CISD,3,TRADITIONAL ISD/CSD,1275,636,0,50,960,115,115,0,61,24,17,139,153,1275
STATE,DISTRICT,2021-2022,175911,RICE ISD,12,TRADITIONAL ISD/CSD,997,524,0,63,792,210,209,0,93,-999,27,99,97,706
STATE,DISTRICT,2021-2022,14801,RICHARD MILBURN ALTER HIGH SCHOOL - KILLEEN,20,OPEN ENROLLMENT CHARTER,1591,1591,0,53,1544,148,142,-999,0,18,-999,102,214,1591
STATE,DISTRICT,2021-2022,93905,RICHARDS ISD,6,TRADITIONAL ISD/CSD,213,97,0,13,85,0,0,0,0,-999,-999,15,31,213
STATE,DISTRICT,2021-2022,57916,RICHARDSON ISD,10,TRADITIONAL ISD/CSD,37633,20333,2432,3495,21041,10530,7560,169,3626,400,468,3783,5044,19059
STATE,DISTRICT,2021-2022,57840,RICHLAND COLLEGIATE HIGH SCHOOL,10,OPEN ENROLLMENT CHARTER,336,82,0,-999,10,31,24,0,0,-999,0,-999,0,0
STATE,DISTRICT,2021-2022,206902,RICHLAND SPRINGS ISD,15,TRADITIONAL ISD/CSD,121,57,0,17,59,-999,-999,0,-999,0,-999,15,22,120
STATE,DISTRICT,2021-2022,161912,RIESEL ISD,12,TRADITIONAL ISD/CSD,623,299,0,87,318,16,16,-999,92,-999,46,95,85,623
STATE,DISTRICT,2021-2022,214901,RIO GRANDE CITY GRULLA ISD,1,TRADITIONAL ISD/CSD,9008,7473,3502,443,8627,6999,2143,13,1828,50,82,448,903,9008
STATE,DISTRICT,2021-2022,31911,RIO HONDO ISD,1,TRADITIONAL ISD/CSD,1603,1007,103,55,1405,191,40,-999,96,-999,46,83,236,1598
STATE,DISTRICT,2021-2022,126907,RIO VISTA ISD,11,TRADITIONAL ISD/CSD,820,360,0,63,518,43,22,0,78,-999,44,79,100,820
STATE,DISTRICT,2021-2022,152802,RISE ACADEMY,17,OPEN ENROLLMENT CHARTER,305,86,0,-999,260,0,0,0,0,-999,-999,0,39,305
STATE,DISTRICT,2021-2022,67908,RISING STAR ISD,14,TRADITIONAL ISD/CSD,191,66,0,-999,118,-999,-999,0,-999,0,-999,-999,27,119
STATE,DISTRICT,2021-2022,188902,RIVER ROAD ISD,16,TRADITIONAL ISD/CSD,1340,536,0,95,740,72,25,10,44,23,84,112,225,575
STATE,DISTRICT,2021-2022,194903,RIVERCREST ISD,8,TRADITIONAL ISD/CSD,685,320,0,63,462,40,38,0,59,-999,-999,81,72,345
STATE,DISTRICT,2021-2022,137903,RIVIERA ISD,2,TRADITIONAL ISD/CSD,479,172,0,19,327,-999,-999,0,15,0,34,34,36,479
STATE,DISTRICT,2021-2022,41902,ROBERT LEE ISD,15,TRADITIONAL ISD/CSD,263,133,0,13,164,-999,-999,-999,-999,-999,-999,-999,35,256
STATE,DISTRICT,2021-2022,161922,ROBINSON ISD,12,TRADITIONAL ISD/CSD,2403,687,0,236,1012,55,53,10,113,-999,179,230,319,2403
STATE,DISTRICT,2021-2022,178909,ROBSTOWN ISD,2,TRADITIONAL ISD/CSD,2480,1742,0,42,2238,104,94,-999,190,21,-999,186,297,2480
STATE,DISTRICT,2021-2022,76903,ROBY CISD,14,TRADITIONAL ISD/CSD,330,143,0,18,177,-999,-999,0,16,-999,-999,27,47,330
STATE,DISTRICT,2021-2022,160904,ROCHELLE ISD,15,TRADITIONAL ISD/CSD,194,84,0,43,118,0,0,-999,13,0,-999,51,21,194
STATE,DISTRICT,2021-2022,166904,ROCKDALE ISD,6,TRADITIONAL ISD/CSD,1425,762,0,44,1013,81,81,10,62,20,30,98,127,1425
STATE,DISTRICT,2021-2022,69901,ROCKSPRINGS ISD,15,TRADITIONAL ISD/CSD,257,149,0,12,175,17,16,0,-999,0,0,19,31,257
STATE,DISTRICT,2021-2022,199901,ROCKWALL ISD,10,TRADITIONAL ISD/CSD,17926,5637,420,1715,4639,1648,1042,67,1473,13,1309,2188,2178,2868
STATE,DISTRICT,2021-2022,14907,ROGERS ISD,12,TRADITIONAL ISD/CSD,896,431,0,80,423,62,55,11,69,-999,58,108,92,400
STATE,DISTRICT,2021-2022,214903,ROMA ISD,1,TRADITIONAL ISD/CSD,5655,4887,2537,53,4842,4611,2070,0,550,0,0,555,467,5655
STATE,DISTRICT,2021-2022,152908,ROOSEVELT ISD,17,TRADITIONAL ISD/CSD,1114,658,0,60,861,49,48,62,54,14,-999,87,161,1111
STATE,DISTRICT,2021-2022,110905,ROPES ISD,17,TRADITIONAL ISD/CSD,514,154,0,31,182,-999,-999,0,33,-999,0,43,34,514
STATE,DISTRICT,2021-2022,177901,ROSCOE COLLEGIATE ISD,14,TRADITIONAL ISD/CSD,3081,1154,0,65,1939,249,169,-999,70,-999,52,83,96,365
STATE,DISTRICT,2021-2022,73905,ROSEBUD-LOTT ISD,12,TRADITIONAL ISD/CSD,720,375,0,49,469,52,48,-999,47,0,-999,60,91,720
STATE,DISTRICT,2021-2022,76904,ROTAN ISD,14,TRADITIONAL ISD/CSD,242,56,0,-999,160,13,13,-999,15,22,-999,14,30,242
STATE,DISTRICT,2021-2022,246909,ROUND ROCK ISD,13,TRADITIONAL ISD/CSD,47167,17914,1772,2483,10464,6225,4642,92,5932,516,1313,4183,5176,8323
STATE,DISTRICT,2021-2022,75908,ROUND TOP-CARMINE ISD,13,TRADITIONAL ISD/CSD,241,71,0,11,83,24,24,-999,-999,0,20,20,22,135
STATE,DISTRICT,2021-2022,237905,ROYAL ISD,4,TRADITIONAL ISD/CSD,2575,1832,392,96,1956,1154,561,-999,58,-999,13,103,276,2575
STATE,DISTRICT,2021-2022,15842,ROYAL PUBLIC SCHOOLS,20,OPEN ENROLLMENT CHARTER,111,80,0,0,108,10,0,0,-999,0,0,0,14,0
STATE,DISTRICT,2021-2022,199902,ROYSE CITY ISD,10,TRADITIONAL ISD/CSD,7629,3781,253,576,3273,984,650,33,528,-999,744,731,1016,3564
STATE,DISTRICT,2021-2022,104903,RULE ISD,14,TRADITIONAL ISD/CSD,143,87,0,10,116,10,-999,-999,-999,11,-999,22,22,143
STATE,DISTRICT,2021-2022,128903,RUNGE ISD,3,TRADITIONAL ISD/CSD,217,143,0,-999,187,-999,-999,0,15,-999,-999,-999,36,217
STATE,DISTRICT,2021-2022,37907,RUSK ISD,7,TRADITIONAL ISD/CSD,2001,1066,0,126,1419,158,70,10,105,-999,11,236,254,1407
STATE,DISTRICT,2021-2022,91914,S AND S CISD,10,TRADITIONAL ISD/CSD,991,532,0,92,461,59,59,-999,36,-999,35,114,152,354
STATE,DISTRICT,2021-2022,232902,SABINAL ISD,20,TRADITIONAL ISD/CSD,399,195,0,55,317,19,19,0,32,-999,16,47,82,399
STATE,DISTRICT,2021-2022,92906,SABINE ISD,7,TRADITIONAL ISD/CSD,1531,632,0,124,788,173,175,-999,120,0,-999,144,175,1531
STATE,DISTRICT,2021-2022,123913,SABINE PASS ISD,5,TRADITIONAL ISD/CSD,365,14,0,-999,188,-999,-999,0,21,-999,0,23,11,365
STATE,DISTRICT,2021-2022,169911,SAINT JO ISD,9,TRADITIONAL ISD/CSD,322,95,0,19,141,0,0,0,27,0,20,18,53,322
STATE,DISTRICT,2021-2022,14908,SALADO ISD,12,TRADITIONAL ISD/CSD,2242,630,0,117,527,126,116,13,143,-999,605,246,209,1020
STATE,DISTRICT,2021-2022,112909,SALTILLO ISD,8,TRADITIONAL ISD/CSD,244,87,0,-999,145,35,35,-999,-999,0,0,31,32,244
STATE,DISTRICT,2021-2022,236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,6,OPEN ENROLLMENT CHARTER,432,147,0,26,115,35,30,-999,18,0,15,36,42,0
STATE,DISTRICT,2021-2022,74917,SAM RAYBURN ISD,10,TRADITIONAL ISD/CSD,518,113,0,50,213,22,22,0,24,0,-999,58,73,284
STATE,DISTRICT,2021-2022,226903,SAN ANGELO ISD,15,TRADITIONAL ISD/CSD,13860,8342,87,270,8708,750,337,92,585,68,863,933,1696,9233
STATE,DISTRICT,2021-2022,15907,SAN ANTONIO ISD,20,TRADITIONAL ISD/CSD,44710,30927,7147,1742,39344,9914,2694,72,3195,980,1174,2281,6018,44082
STATE,DISTRICT,2021-2022,15840,SAN ANTONIO PREPARATORY SCHOOLS,20,OPEN ENROLLMENT CHARTER,205,111,0,0,115,0,-999,-999,0,0,13,-999,22,0
STATE,DISTRICT,2021-2022,203901,SAN AUGUSTINE ISD,7,TRADITIONAL ISD/CSD,662,473,0,40,522,96,-999,-999,22,0,0,61,103,662
STATE,DISTRICT,2021-2022,31912,SAN BENITO CISD,1,TRADITIONAL ISD/CSD,9211,6526,1300,294,8170,2371,986,51,367,157,67,434,1066,7001
STATE,DISTRICT,2021-2022,66902,SAN DIEGO ISD,2,TRADITIONAL ISD/CSD,1453,872,0,57,1272,17,15,-999,79,-999,54,98,198,1453
STATE,DISTRICT,2021-2022,71904,SAN ELIZARIO ISD,19,TRADITIONAL ISD/CSD,3193,2470,975,60,2903,1883,648,0,199,58,65,152,431,3193
STATE,DISTRICT,2021-2022,233901,SAN FELIPE-DEL RIO CISD,15,TRADITIONAL ISD/CSD,9870,7414,839,369,7114,1884,273,-999,763,91,444,906,1326,9717
STATE,DISTRICT,2021-2022,214902,SAN ISIDRO ISD,1,TRADITIONAL ISD/CSD,191,45,0,0,189,35,36,0,-999,0,-999,14,29,190
STATE,DISTRICT,2021-2022,105902,SAN MARCOS CISD,13,TRADITIONAL ISD/CSD,8171,4424,722,317,6355,1077,493,47,1200,99,55,683,1211,5685
STATE,DISTRICT,2021-2022,245904,SAN PERLITA ISD,1,TRADITIONAL ISD/CSD,223,64,0,-999,173,26,25,0,10,0,-999,-999,25,223
STATE,DISTRICT,2021-2022,206901,SAN SABA ISD,15,TRADITIONAL ISD/CSD,731,406,0,76,457,155,131,-999,53,10,11,78,78,731
STATE,DISTRICT,2021-2022,22903,SAN VICENTE ISD,18,TRADITIONAL ISD/CSD,<10,-999,0,0,0,0,0,-999,-999,0,0,0,-999,0
STATE,DISTRICT,2021-2022,58909,SANDS CISD,17,TRADITIONAL ISD/CSD,249,112,0,16,158,32,32,-999,28,0,-999,18,27,249
STATE,DISTRICT,2021-2022,117903,SANFORD-FRITCH ISD,16,TRADITIONAL ISD/CSD,693,309,0,35,280,-999,-999,-999,26,-999,-999,31,103,311
STATE,DISTRICT,2021-2022,61908,SANGER ISD,11,TRADITIONAL ISD/CSD,2750,1195,21,211,1344,262,84,-999,134,77,193,269,392,2750
STATE,DISTRICT,2021-2022,42903,SANTA ANNA ISD,15,TRADITIONAL ISD/CSD,253,66,0,31,253,-999,-999,-999,22,17,20,43,20,0
STATE,DISTRICT,2021-2022,84909,SANTA FE ISD,4,TRADITIONAL ISD/CSD,4365,2207,0,208,2192,272,231,19,175,49,43,295,540,3016
STATE,DISTRICT,2021-2022,137904,SANTA GERTRUDIS ISD,2,TRADITIONAL ISD/CSD,781,187,0,28,336,-999,0,0,129,0,25,57,52,781
STATE,DISTRICT,2021-2022,31913,SANTA MARIA ISD,1,TRADITIONAL ISD/CSD,544,363,116,10,542,216,90,0,58,0,-999,-999,46,544
STATE,DISTRICT,2021-2022,31914,SANTA ROSA ISD,1,TRADITIONAL ISD/CSD,849,607,71,17,763,169,62,-999,33,0,25,24,140,849
STATE,DISTRICT,2021-2022,182904,SANTO ISD,11,TRADITIONAL ISD/CSD,499,149,0,41,199,20,20,-999,46,-999,35,48,54,245
STATE,DISTRICT,2021-2022,74911,SAVOY ISD,10,TRADITIONAL ISD/CSD,306,64,0,13,171,-999,-999,0,26,-999,-999,27,44,303
STATE,DISTRICT,2021-2022,94902,SCHERTZ-CIBOLO-U CITY ISD,20,TRADITIONAL ISD/CSD,15890,4074,319,1078,5155,626,349,30,1000,28,5628,1467,2198,2244
STATE,DISTRICT,2021-2022,207901,SCHLEICHER ISD,15,TRADITIONAL ISD/CSD,499,315,0,24,322,58,58,0,26,-999,29,39,41,499
STATE,DISTRICT,2021-2022,15827,SCHOOL OF SCIENCE AND TECHNOLOGY,20,OPEN ENROLLMENT CHARTER,3972,1083,0,153,2386,813,243,-999,260,21,41,192,403,3743
STATE,DISTRICT,2021-2022,15831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,20,OPEN ENROLLMENT CHARTER,5288,1164,0,200,3418,874,551,-999,406,35,40,263,491,5288
STATE,DISTRICT,2021-2022,75903,SCHULENBURG ISD,13,TRADITIONAL ISD/CSD,700,251,0,53,428,89,88,-999,53,-999,-999,56,116,696
STATE,DISTRICT,2021-2022,129910,SCURRY-ROSSER ISD,10,TRADITIONAL ISD/CSD,1085,399,0,72,455,89,83,-999,82,-999,-999,125,153,293
STATE,DISTRICT,2021-2022,83901,SEAGRAVES ISD,17,TRADITIONAL ISD/CSD,519,342,0,15,404,134,131,-999,33,16,-999,24,39,519
STATE,DISTRICT,2021-2022,8902,SEALY ISD,6,TRADITIONAL ISD/CSD,2827,1374,198,259,1702,478,223,-999,152,-999,103,285,399,1304
STATE,DISTRICT,2021-2022,178808,SEASHORE CHARTER SCHOOLS,2,OPEN ENROLLMENT CHARTER,495,122,0,41,0,-999,-999,0,34,0,63,40,39,0
STATE,DISTRICT,2021-2022,94901,SEGUIN ISD,20,TRADITIONAL ISD/CSD,7064,4224,506,280,4824,829,349,37,523,73,127,531,972,4056
STATE,DISTRICT,2021-2022,83903,SEMINOLE ISD,17,TRADITIONAL ISD/CSD,2961,1571,94,179,1653,511,260,-999,104,17,14,190,373,2961
STATE,DISTRICT,2021-2022,101802,SER-NINOS CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,1009,932,993,-999,996,902,0,0,0,0,0,-999,61,1009
STATE,DISTRICT,2021-2022,12901,SEYMOUR ISD,9,TRADITIONAL ISD/CSD,620,259,0,58,374,-999,-999,-999,19,-999,-999,95,109,620
STATE,DISTRICT,2021-2022,152909,SHALLOWATER ISD,17,TRADITIONAL ISD/CSD,1746,595,0,143,636,57,56,-999,113,17,38,228,155,742
STATE,DISTRICT,2021-2022,242902,SHAMROCK ISD,16,TRADITIONAL ISD/CSD,382,145,0,40,235,17,15,0,-999,0,-999,33,71,382
STATE,DISTRICT,2021-2022,108911,SHARYLAND ISD,1,TRADITIONAL ISD/CSD,9503,6201,1979,488,6239,3164,1137,-999,877,59,105,650,823,9503
STATE,DISTRICT,2021-2022,210903,SHELBYVILLE ISD,7,TRADITIONAL ISD/CSD,775,391,0,41,442,39,39,0,36,0,-999,43,107,775
STATE,DISTRICT,2021-2022,101924,SHELDON ISD,4,TRADITIONAL ISD/CSD,10570,7366,1932,372,9162,3528,945,30,561,31,130,265,1054,4790
STATE,DISTRICT,2021-2022,204904,SHEPHERD ISD,6,TRADITIONAL ISD/CSD,1913,1279,43,95,1519,382,108,-999,109,37,74,129,247,1382
STATE,DISTRICT,2021-2022,91906,SHERMAN ISD,10,TRADITIONAL ISD/CSD,7719,5220,566,591,5740,2012,1040,11,803,361,12,749,1153,7261
STATE,DISTRICT,2021-2022,143903,SHINER ISD,3,TRADITIONAL ISD/CSD,710,149,0,34,190,17,17,0,19,0,0,60,102,710
STATE,DISTRICT,2021-2022,47905,SIDNEY ISD,14,TRADITIONAL ISD/CSD,128,49,0,-999,81,0,0,-999,12,16,0,-999,16,128
STATE,DISTRICT,2021-2022,115902,SIERRA BLANCA ISD,19,TRADITIONAL ISD/CSD,118,10,0,-999,91,-999,-999,0,0,0,0,0,19,118
STATE,DISTRICT,2021-2022,100904,SILSBEE ISD,5,TRADITIONAL ISD/CSD,2718,1650,0,181,1714,60,59,-999,145,82,89,324,463,1962
STATE,DISTRICT,2021-2022,23902,SILVERTON ISD,16,TRADITIONAL ISD/CSD,187,53,0,16,86,12,11,-999,17,0,0,-999,18,187
STATE,DISTRICT,2021-2022,19909,SIMMS ISD,8,TRADITIONAL ISD/CSD,473,177,0,37,220,-999,-999,0,29,0,-999,76,39,473
STATE,DISTRICT,2021-2022,205906,SINTON ISD,2,TRADITIONAL ISD/CSD,2034,1109,0,142,1418,38,34,-999,116,-999,-999,238,279,445
STATE,DISTRICT,2021-2022,49909,SIVELLS BEND ISD,11,TRADITIONAL ISD/CSD,63,12,0,-999,47,0,0,0,-999,0,0,-999,-999,63
STATE,DISTRICT,2021-2022,13905,SKIDMORE-TYNAN ISD,2,TRADITIONAL ISD/CSD,786,426,0,42,472,17,11,-999,64,17,53,71,80,786
STATE,DISTRICT,2021-2022,152903,SLATON ISD,17,TRADITIONAL ISD/CSD,1284,569,0,68,963,57,40,-999,85,-999,41,88,224,1284
STATE,DISTRICT,2021-2022,249908,SLIDELL ISD,11,TRADITIONAL ISD/CSD,383,156,0,28,145,50,50,0,18,0,-999,33,49,383
STATE,DISTRICT,2021-2022,1909,SLOCUM ISD,7,TRADITIONAL ISD/CSD,361,136,0,26,169,-999,-999,0,12,0,-999,26,53,360
STATE,DISTRICT,2021-2022,11904,SMITHVILLE ISD,13,TRADITIONAL ISD/CSD,1788,819,0,101,820,148,141,-999,126,30,119,166,230,1782
STATE,DISTRICT,2021-2022,110906,SMYER ISD,17,TRADITIONAL ISD/CSD,417,145,0,46,212,14,-999,-999,37,-999,17,54,52,417
