SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SECTION 504,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2022-2023,15910,NORTH EAST ISD,20,TRADITIONAL ISD/CSD,59007,30289,6428,2543,30933,10820,5341,122,5292,564,6353,4752,8456,19301
STATE,DISTRICT,2022-2023,112906,NORTH HOPKINS ISD,8,TRADITIONAL ISD/CSD,516,227,0,43,316,73,69,-999,41,15,-999,71,65,516
STATE,DISTRICT,2022-2023,139911,NORTH LAMAR ISD,8,TRADITIONAL ISD/CSD,2450,1189,0,210,1407,95,90,-999,169,36,15,352,394,1195
STATE,DISTRICT,2022-2023,61802,NORTH TEXAS COLLEGIATE ACADEMY,11,OPEN ENROLLMENT CHARTER,761,733,0,-999,732,286,274,-999,0,196,-999,-999,74,761
STATE,DISTRICT,2022-2023,154903,NORTH ZULCH ISD,6,TRADITIONAL ISD/CSD,352,113,0,21,232,17,11,-999,11,-999,32,26,53,352
STATE,DISTRICT,2022-2023,244905,NORTHSIDE ISD,9,TRADITIONAL ISD/CSD,243,47,0,-999,83,-999,-999,0,12,-999,-999,-999,32,243
STATE,DISTRICT,2022-2023,15915,NORTHSIDE ISD,20,TRADITIONAL ISD/CSD,102719,54608,5659,3840,55577,12294,4625,505,7823,588,10204,9141,15214,31685
STATE,DISTRICT,2022-2023,61911,NORTHWEST ISD,11,TRADITIONAL ISD/CSD,29248,10046,299,2416,7833,2769,2302,48,3107,101,2337,3114,4134,2894
STATE,DISTRICT,2022-2023,57809,NOVA ACADEMY,10,OPEN ENROLLMENT CHARTER,113,14,0,0,103,13,0,0,0,0,0,-999,-999,113
STATE,DISTRICT,2022-2023,57827,NOVA ACADEMY SOUTHEAST,10,OPEN ENROLLMENT CHARTER,493,397,0,-999,453,137,42,-999,0,-999,-999,-999,25,493
STATE,DISTRICT,2022-2023,69902,NUECES CANYON CISD,15,TRADITIONAL ISD/CSD,248,21,0,20,153,-999,-999,0,24,0,0,-999,38,248
STATE,DISTRICT,2022-2023,235904,NURSERY ISD,3,TRADITIONAL ISD/CSD,135,15,0,-999,64,-999,-999,0,11,0,-999,-999,18,135
STATE,DISTRICT,2022-2023,227804,NYOS CHARTER SCHOOL,13,OPEN ENROLLMENT CHARTER,1624,620,0,60,493,358,197,0,0,-999,-999,146,169,1624
STATE,DISTRICT,2022-2023,153903,O'DONNELL ISD,17,TRADITIONAL ISD/CSD,288,165,0,22,195,17,17,0,34,0,-999,37,43,288
STATE,DISTRICT,2022-2023,145907,OAKWOOD ISD,6,TRADITIONAL ISD/CSD,230,43,0,11,203,-999,-999,0,-999,0,-999,12,29,230
STATE,DISTRICT,2022-2023,205905,ODEM-EDROY ISD,2,TRADITIONAL ISD/CSD,897,429,0,65,608,26,23,0,76,11,-999,103,77,896
STATE,DISTRICT,2022-2023,84802,ODYSSEY ACADEMY INC,4,OPEN ENROLLMENT CHARTER,1573,881,66,69,1263,334,92,-999,66,-999,29,52,183,1573
STATE,DISTRICT,2022-2023,50904,OGLESBY ISD,12,TRADITIONAL ISD/CSD,197,78,0,11,126,12,11,0,-999,-999,17,18,26,197
STATE,DISTRICT,2022-2023,200906,OLFEN ISD,15,TRADITIONAL ISD/CSD,132,54,0,-999,100,-999,-999,0,-999,13,-999,12,21,125
STATE,DISTRICT,2022-2023,252903,OLNEY ISD,9,TRADITIONAL ISD/CSD,729,287,0,62,478,63,63,-999,29,27,-999,78,111,522
STATE,DISTRICT,2022-2023,140905,OLTON ISD,17,TRADITIONAL ISD/CSD,597,222,0,20,421,113,113,0,37,-999,13,50,81,597
STATE,DISTRICT,2022-2023,187910,ONALASKA ISD,6,TRADITIONAL ISD/CSD,1239,426,0,57,808,24,23,0,56,11,39,61,186,1239
STATE,DISTRICT,2022-2023,125903,ORANGE GROVE ISD,2,TRADITIONAL ISD/CSD,1755,759,0,76,1106,53,52,-999,88,-999,18,152,217,1755
STATE,DISTRICT,2022-2023,181905,ORANGEFIELD ISD,5,TRADITIONAL ISD/CSD,1856,752,0,79,680,45,44,-999,87,12,129,159,245,881
STATE,DISTRICT,2022-2023,230903,ORE CITY ISD,7,TRADITIONAL ISD/CSD,825,421,0,72,580,73,71,0,55,11,38,91,114,825
STATE,DISTRICT,2022-2023,14804,ORENDA CHARTER SCHOOL,12,OPEN ENROLLMENT CHARTER,1878,588,0,201,252,75,57,49,0,-999,284,211,240,166
STATE,DISTRICT,2022-2023,201908,OVERTON ISD,7,TRADITIONAL ISD/CSD,494,208,0,51,341,14,14,-999,44,10,28,62,81,492
STATE,DISTRICT,2022-2023,51901,PADUCAH ISD,17,TRADITIONAL ISD/CSD,158,98,0,20,112,0,0,-999,12,0,-999,23,32,158
STATE,DISTRICT,2022-2023,104907,PAINT CREEK ISD,14,TRADITIONAL ISD/CSD,100,39,0,10,74,0,0,-999,-999,-999,18,14,10,100
STATE,DISTRICT,2022-2023,48903,PAINT ROCK ISD,15,TRADITIONAL ISD/CSD,223,151,0,19,179,14,-999,0,16,-999,14,15,45,216
STATE,DISTRICT,2022-2023,158905,PALACIOS ISD,3,TRADITIONAL ISD/CSD,1300,516,11,30,908,236,117,-999,87,-999,27,40,185,1300
STATE,DISTRICT,2022-2023,1907,PALESTINE ISD,7,TRADITIONAL ISD/CSD,3297,1809,52,119,2650,576,99,13,63,-999,65,226,491,3297
STATE,DISTRICT,2022-2023,70910,PALMER ISD,10,TRADITIONAL ISD/CSD,1304,635,0,104,691,204,119,-999,62,-999,14,114,272,934
STATE,DISTRICT,2022-2023,182906,PALO PINTO ISD,11,TRADITIONAL ISD/CSD,97,35,0,-999,52,-999,-999,0,-999,-999,-999,-999,-999,97
STATE,DISTRICT,2022-2023,90904,PAMPA ISD,16,TRADITIONAL ISD/CSD,3441,1786,19,246,2185,643,232,15,259,64,52,281,604,2390
STATE,DISTRICT,2022-2023,33902,PANHANDLE ISD,16,TRADITIONAL ISD/CSD,657,201,0,82,198,13,13,-999,52,12,65,77,93,317
STATE,DISTRICT,2022-2023,183801,PANOLA CHARTER SCHOOL,7,OPEN ENROLLMENT CHARTER,197,77,0,12,59,-999,-999,0,21,-999,36,30,11,0
STATE,DISTRICT,2022-2023,42905,PANTHER CREEK CISD,15,TRADITIONAL ISD/CSD,145,49,0,19,99,-999,-999,-999,10,0,-999,10,47,143
STATE,DISTRICT,2022-2023,249906,PARADISE ISD,11,TRADITIONAL ISD/CSD,1298,340,0,136,371,35,35,0,117,10,120,163,172,441
STATE,DISTRICT,2022-2023,139909,PARIS ISD,8,TRADITIONAL ISD/CSD,3856,2212,59,239,3028,500,71,-999,455,25,25,495,504,2670
STATE,DISTRICT,2022-2023,101917,PASADENA ISD,4,TRADITIONAL ISD/CSD,48726,35193,9632,2566,41646,17032,6184,22,3017,339,187,2818,6506,32683
STATE,DISTRICT,2022-2023,63906,PATTON SPRINGS ISD,17,TRADITIONAL ISD/CSD,77,17,0,-999,58,-999,-999,0,10,-999,-999,-999,13,77
STATE,DISTRICT,2022-2023,13902,PAWNEE ISD,2,TRADITIONAL ISD/CSD,465,107,0,10,414,-999,-999,-999,-999,51,-999,-999,27,465
STATE,DISTRICT,2022-2023,20908,PEARLAND ISD,4,TRADITIONAL ISD/CSD,21237,7600,1578,1089,7867,2685,960,57,2529,105,1627,1769,2459,7232
STATE,DISTRICT,2022-2023,82903,PEARSALL ISD,20,TRADITIONAL ISD/CSD,2026,1312,50,131,1711,130,36,-999,59,94,20,172,288,2023
STATE,DISTRICT,2022-2023,184908,PEASTER ISD,11,TRADITIONAL ISD/CSD,1750,438,0,84,475,54,51,0,120,11,88,147,146,862
STATE,DISTRICT,2022-2023,195901,PECOS-BARSTOW-TOYAH ISD,18,TRADITIONAL ISD/CSD,2776,1596,195,74,1997,452,125,0,81,0,0,77,308,2776
STATE,DISTRICT,2022-2023,57802,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,10,OPEN ENROLLMENT CHARTER,476,356,0,17,393,119,47,0,0,63,0,15,74,476
STATE,DISTRICT,2022-2023,109914,PENELOPE ISD,12,TRADITIONAL ISD/CSD,202,47,0,22,115,17,17,0,-999,0,0,16,38,202
STATE,DISTRICT,2022-2023,119903,PERRIN-WHITT CISD,9,TRADITIONAL ISD/CSD,319,117,0,25,162,10,10,0,19,0,-999,21,46,171
STATE,DISTRICT,2022-2023,179901,PERRYTON ISD,16,TRADITIONAL ISD/CSD,2008,1088,79,71,1232,696,305,-999,92,12,33,78,218,1371
STATE,DISTRICT,2022-2023,95904,PETERSBURG ISD,17,TRADITIONAL ISD/CSD,272,137,0,21,203,17,10,0,26,-999,-999,14,46,272
STATE,DISTRICT,2022-2023,39903,PETROLIA CISD,9,TRADITIONAL ISD/CSD,473,116,0,47,302,-999,-999,-999,16,37,-999,47,78,267
STATE,DISTRICT,2022-2023,13903,PETTUS ISD,2,TRADITIONAL ISD/CSD,401,182,0,24,279,-999,-999,0,16,-999,16,31,52,401
STATE,DISTRICT,2022-2023,172905,PEWITT CISD,8,TRADITIONAL ISD/CSD,833,338,0,67,614,59,59,0,25,13,16,83,147,833
STATE,DISTRICT,2022-2023,227904,PFLUGERVILLE ISD,13,TRADITIONAL ISD/CSD,25445,15081,2340,1451,11600,6960,3981,62,2135,178,1295,2427,3211,14570
STATE,DISTRICT,2022-2023,108909,PHARR-SAN JUAN-ALAMO ISD,1,TRADITIONAL ISD/CSD,30003,23509,10677,705,27749,13478,4432,44,1822,57,68,1506,3026,30003
STATE,DISTRICT,2022-2023,61903,PILOT POINT ISD,11,TRADITIONAL ISD/CSD,1483,724,165,118,765,457,256,-999,100,19,65,134,208,701
STATE,DISTRICT,2022-2023,92904,PINE TREE ISD,7,TRADITIONAL ISD/CSD,4611,1889,53,179,3226,724,407,19,324,21,208,310,594,4611
STATE,DISTRICT,2022-2023,3801,PINEYWOODS COMMUNITY ACADEMY,7,OPEN ENROLLMENT CHARTER,997,434,0,45,610,62,62,-999,97,-999,-999,86,126,996
STATE,DISTRICT,2022-2023,57850,PIONEER TECHNOLOGY & ARTS ACADEMY,10,OPEN ENROLLMENT CHARTER,2462,1138,0,102,961,393,-999,-999,160,-999,0,171,207,1801
STATE,DISTRICT,2022-2023,32902,PITTSBURG ISD,8,TRADITIONAL ISD/CSD,2360,1169,129,101,1919,499,183,13,105,84,85,252,304,2360
STATE,DISTRICT,2022-2023,251902,PLAINS ISD,17,TRADITIONAL ISD/CSD,431,191,0,26,278,62,62,0,25,0,-999,34,50,431
STATE,DISTRICT,2022-2023,95905,PLAINVIEW ISD,17,TRADITIONAL ISD/CSD,4662,3026,110,357,3859,512,215,28,399,56,17,314,569,4662
STATE,DISTRICT,2022-2023,43910,PLANO ISD,10,TRADITIONAL ISD/CSD,48921,16980,2402,2240,18025,11543,7828,-999,8072,510,0,4068,6561,14760
STATE,DISTRICT,2022-2023,19912,PLEASANT GROVE ISD,8,TRADITIONAL ISD/CSD,2310,658,0,177,858,89,88,0,238,-999,117,352,251,1013
STATE,DISTRICT,2022-2023,7905,PLEASANTON ISD,20,TRADITIONAL ISD/CSD,3384,1472,49,292,2266,202,117,-999,162,49,104,388,490,3369
STATE,DISTRICT,2022-2023,117904,PLEMONS-STINNETT-PHILLIPS CISD,16,TRADITIONAL ISD/CSD,573,251,0,63,223,-999,-999,0,43,-999,-999,48,94,573
STATE,DISTRICT,2022-2023,31909,POINT ISABEL ISD,1,TRADITIONAL ISD/CSD,1930,1337,334,63,1687,765,340,-999,109,42,40,84,216,1930
STATE,DISTRICT,2022-2023,61906,PONDER ISD,11,TRADITIONAL ISD/CSD,1640,657,0,79,668,239,187,0,168,15,103,160,221,753
STATE,DISTRICT,2022-2023,184901,POOLVILLE ISD,11,TRADITIONAL ISD/CSD,722,254,0,34,353,69,65,-999,35,0,25,74,72,552
STATE,DISTRICT,2022-2023,15801,POR VIDA ACADEMY,20,OPEN ENROLLMENT CHARTER,135,135,0,-999,113,0,0,-999,0,-999,-999,13,19,135
STATE,DISTRICT,2022-2023,178908,PORT ARANSAS ISD,2,TRADITIONAL ISD/CSD,546,181,0,57,155,11,10,-999,44,0,56,58,52,546
STATE,DISTRICT,2022-2023,123907,PORT ARTHUR ISD,5,TRADITIONAL ISD/CSD,8152,3552,470,276,7043,2524,1660,-999,290,78,-999,461,875,7777
STATE,DISTRICT,2022-2023,123908,PORT NECHES-GROVES ISD,5,TRADITIONAL ISD/CSD,5242,2185,14,301,2478,473,415,-999,353,0,0,400,648,1966
STATE,DISTRICT,2022-2023,15814,POSITIVE SOLUTIONS CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,101,101,0,-999,90,-999,0,0,0,0,0,-999,22,101
STATE,DISTRICT,2022-2023,85902,POST ISD,17,TRADITIONAL ISD/CSD,741,241,0,51,512,68,66,0,11,-999,-999,56,115,741
STATE,DISTRICT,2022-2023,7906,POTEET ISD,20,TRADITIONAL ISD/CSD,1837,1117,72,149,1386,182,108,-999,100,20,-999,198,252,1837
STATE,DISTRICT,2022-2023,247904,POTH ISD,20,TRADITIONAL ISD/CSD,935,231,0,50,324,53,51,0,75,-999,16,81,114,455
STATE,DISTRICT,2022-2023,91913,POTTSBORO ISD,10,TRADITIONAL ISD/CSD,1489,512,0,154,552,21,20,-999,73,-999,121,260,188,543
STATE,DISTRICT,2022-2023,28906,PRAIRIE LEA ISD,13,TRADITIONAL ISD/CSD,229,155,0,13,183,29,28,0,-999,-999,-999,11,25,229
STATE,DISTRICT,2022-2023,169909,PRAIRIE VALLEY ISD,9,TRADITIONAL ISD/CSD,128,25,0,-999,81,0,0,0,-999,0,-999,-999,21,128
STATE,DISTRICT,2022-2023,139912,PRAIRILAND ISD,8,TRADITIONAL ISD/CSD,1099,333,0,113,592,40,39,0,61,0,28,145,118,559
STATE,DISTRICT,2022-2023,15843,PRELUDE PREPARATORY CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,98,78,0,-999,83,16,16,-999,0,0,-999,-999,15,0
STATE,DISTRICT,2022-2023,72801,PREMIER HIGH SCHOOLS,11,OPEN ENROLLMENT CHARTER,7117,7072,0,330,4034,776,134,18,0,34,57,948,924,4433
STATE,DISTRICT,2022-2023,125905,PREMONT ISD,2,TRADITIONAL ISD/CSD,757,459,0,67,673,60,58,0,48,0,-999,55,168,757
STATE,DISTRICT,2022-2023,189902,PRESIDIO ISD,18,TRADITIONAL ISD/CSD,1020,718,296,-999,956,645,344,0,104,0,-999,12,88,1020
STATE,DISTRICT,2022-2023,167904,PRIDDY ISD,12,TRADITIONAL ISD/CSD,121,32,0,0,56,0,0,0,11,0,-999,-999,14,121
STATE,DISTRICT,2022-2023,43911,PRINCETON ISD,10,TRADITIONAL ISD/CSD,7837,3307,501,473,4732,1650,1001,22,432,34,46,572,1140,3661
STATE,DISTRICT,2022-2023,98903,PRINGLE-MORSE CISD,16,TRADITIONAL ISD/CSD,107,67,0,-999,66,36,36,0,0,-999,0,-999,10,107
STATE,DISTRICT,2022-2023,14803,PRIORITY CHARTER SCHOOLS,12,OPEN ENROLLMENT CHARTER,751,396,0,77,479,43,-999,0,46,15,86,95,115,750
STATE,DISTRICT,2022-2023,108910,PROGRESO ISD,1,TRADITIONAL ISD/CSD,1444,1060,508,46,1443,875,327,0,144,-999,-999,100,132,1444
STATE,DISTRICT,2022-2023,15839,PROMESA ACADEMY CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,313,190,0,29,215,24,24,0,0,0,13,12,68,313
STATE,DISTRICT,2022-2023,43912,PROSPER ISD,10,TRADITIONAL ISD/CSD,24983,6957,379,1690,1708,2448,1548,19,2509,14,901,2440,3047,6605
STATE,DISTRICT,2022-2023,99903,QUANAH ISD,9,TRADITIONAL ISD/CSD,462,196,0,37,339,11,11,0,22,27,-999,31,96,461
STATE,DISTRICT,2022-2023,34907,QUEEN CITY ISD,8,TRADITIONAL ISD/CSD,954,471,0,114,615,-999,-999,0,66,42,-999,141,182,954
STATE,DISTRICT,2022-2023,116908,QUINLAN ISD,10,TRADITIONAL ISD/CSD,2784,1580,0,196,2122,542,0,26,101,36,23,248,450,765
STATE,DISTRICT,2022-2023,250904,QUITMAN ISD,7,TRADITIONAL ISD/CSD,1216,471,0,104,720,74,74,-999,84,20,13,131,183,1216
STATE,DISTRICT,2022-2023,190903,RAINS ISD,7,TRADITIONAL ISD/CSD,1754,981,0,218,1096,143,135,-999,112,44,135,241,264,1754
STATE,DISTRICT,2022-2023,54903,RALLS ISD,17,TRADITIONAL ISD/CSD,453,260,0,45,369,12,12,0,-999,0,0,43,55,453
STATE,DISTRICT,2022-2023,66005,RAMIREZ CSD,2,TRADITIONAL ISD/CSD,21,21,0,0,19,-999,-999,0,0,0,0,0,-999,21
STATE,DISTRICT,2022-2023,234801,RANCH ACADEMY,7,OPEN ENROLLMENT CHARTER,93,93,0,-999,63,0,0,-999,0,12,0,16,22,93
STATE,DISTRICT,2022-2023,15906,RANDOLPH FIELD ISD,20,TRADITIONAL ISD/CSD,1462,106,0,66,99,-999,-999,-999,139,0,1073,143,170,29
STATE,DISTRICT,2022-2023,67907,RANGER ISD,14,TRADITIONAL ISD/CSD,323,183,0,52,250,10,-999,0,15,-999,0,45,68,157
STATE,DISTRICT,2022-2023,231902,RANKIN ISD,18,TRADITIONAL ISD/CSD,318,124,0,16,135,26,25,0,-999,21,0,25,35,318
STATE,DISTRICT,2022-2023,161802,RAPOPORT ACADEMY PUBLIC SCHOOL,12,OPEN ENROLLMENT CHARTER,859,422,0,100,631,76,31,-999,0,19,32,116,152,859
STATE,DISTRICT,2022-2023,101806,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,4,OPEN ENROLLMENT CHARTER,1771,1317,456,24,1702,1192,479,-999,86,-999,-999,42,182,1771
STATE,DISTRICT,2022-2023,236801,RAVEN SCHOOL,6,OPEN ENROLLMENT CHARTER,56,56,0,-999,53,-999,-999,0,0,0,0,10,21,56
STATE,DISTRICT,2022-2023,245903,RAYMONDVILLE ISD,1,TRADITIONAL ISD/CSD,2018,1118,0,56,1800,156,142,-999,173,49,15,84,319,2018
STATE,DISTRICT,2022-2023,192901,REAGAN COUNTY ISD,18,TRADITIONAL ISD/CSD,801,495,0,54,510,152,145,-999,52,-999,12,65,98,575
STATE,DISTRICT,2022-2023,19911,RED LICK ISD,8,TRADITIONAL ISD/CSD,527,84,0,60,52,-999,-999,0,58,0,-999,97,35,199
STATE,DISTRICT,2022-2023,70911,RED OAK ISD,10,TRADITIONAL ISD/CSD,6499,3432,215,503,3955,911,556,47,418,52,33,535,903,2787
STATE,DISTRICT,2022-2023,19906,REDWATER ISD,8,TRADITIONAL ISD/CSD,1059,379,0,133,544,-999,-999,0,96,12,116,151,112,1059
STATE,DISTRICT,2022-2023,196903,REFUGIO ISD,3,TRADITIONAL ISD/CSD,654,361,0,60,444,39,39,-999,15,-999,-999,79,125,654
STATE,DISTRICT,2022-2023,101876,REVE PREPARATORY CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,230,61,0,-999,188,44,44,0,0,-999,0,-999,19,230
STATE,DISTRICT,2022-2023,137902,RICARDO ISD,2,TRADITIONAL ISD/CSD,655,248,0,21,338,16,16,-999,38,-999,43,47,89,655
STATE,DISTRICT,2022-2023,45903,RICE CISD,3,TRADITIONAL ISD/CSD,1286,708,0,78,1024,120,120,0,68,27,21,122,186,1286
STATE,DISTRICT,2022-2023,175911,RICE ISD,12,TRADITIONAL ISD/CSD,1036,484,0,69,784,252,123,0,95,-999,31,116,104,729
STATE,DISTRICT,2022-2023,14801,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),20,OPEN ENROLLMENT CHARTER,1693,1693,0,39,1108,176,167,-999,0,11,20,89,190,1693
STATE,DISTRICT,2022-2023,93905,RICHARDS ISD,6,TRADITIONAL ISD/CSD,222,70,0,18,76,0,0,0,0,0,-999,13,34,222
STATE,DISTRICT,2022-2023,57916,RICHARDSON ISD,10,TRADITIONAL ISD/CSD,37260,20346,2514,3810,21244,11291,7318,165,3943,701,491,3926,5281,20067
STATE,DISTRICT,2022-2023,57840,RICHLAND COLLEGIATE HIGH SCHOOL,10,OPEN ENROLLMENT CHARTER,264,60,0,-999,55,28,15,0,0,-999,0,11,-999,0
STATE,DISTRICT,2022-2023,206902,RICHLAND SPRINGS ISD,15,TRADITIONAL ISD/CSD,139,24,0,28,80,-999,-999,0,12,-999,-999,23,25,138
STATE,DISTRICT,2022-2023,161912,RIESEL ISD,12,TRADITIONAL ISD/CSD,656,272,0,91,346,27,27,-999,95,-999,63,105,82,656
STATE,DISTRICT,2022-2023,214901,RIO GRANDE CITY GRULLA ISD,1,TRADITIONAL ISD/CSD,9644,7940,4279,419,9285,7581,2968,-999,1759,91,94,577,945,9644
STATE,DISTRICT,2022-2023,31911,RIO HONDO ISD,1,TRADITIONAL ISD/CSD,1622,1011,107,60,1411,198,64,0,116,-999,62,78,246,1619
STATE,DISTRICT,2022-2023,126907,RIO VISTA ISD,11,TRADITIONAL ISD/CSD,945,341,0,81,545,42,23,-999,75,11,41,98,117,944
STATE,DISTRICT,2022-2023,152802,RISE ACADEMY,17,OPEN ENROLLMENT CHARTER,297,74,0,-999,256,0,0,-999,0,-999,-999,0,38,297
STATE,DISTRICT,2022-2023,67908,RISING STAR ISD,14,TRADITIONAL ISD/CSD,183,67,0,16,123,-999,-999,-999,-999,-999,-999,-999,36,95
STATE,DISTRICT,2022-2023,188902,RIVER ROAD ISD,16,TRADITIONAL ISD/CSD,1297,534,0,100,870,88,44,-999,38,31,73,103,236,584
STATE,DISTRICT,2022-2023,194903,RIVERCREST ISD,8,TRADITIONAL ISD/CSD,700,300,0,77,470,45,44,-999,58,11,-999,105,81,334
STATE,DISTRICT,2022-2023,137903,RIVIERA ISD,2,TRADITIONAL ISD/CSD,478,207,0,21,243,13,13,-999,11,-999,39,34,42,477
STATE,DISTRICT,2022-2023,41902,ROBERT LEE ISD,15,TRADITIONAL ISD/CSD,276,132,0,13,171,-999,-999,-999,-999,-999,-999,-999,46,271
STATE,DISTRICT,2022-2023,161922,ROBINSON ISD,12,TRADITIONAL ISD/CSD,2401,822,0,250,1026,51,50,13,133,-999,150,246,323,2401
STATE,DISTRICT,2022-2023,178909,ROBSTOWN ISD,2,TRADITIONAL ISD/CSD,2543,1703,0,43,2315,99,90,-999,220,34,-999,193,317,2543
STATE,DISTRICT,2022-2023,76903,ROBY CISD,14,TRADITIONAL ISD/CSD,319,137,0,21,174,11,11,0,16,-999,0,22,40,319
STATE,DISTRICT,2022-2023,160904,ROCHELLE ISD,15,TRADITIONAL ISD/CSD,211,68,0,38,115,0,0,-999,12,0,-999,45,27,211
STATE,DISTRICT,2022-2023,166904,ROCKDALE ISD,6,TRADITIONAL ISD/CSD,1488,831,0,54,1023,105,64,-999,65,14,47,105,144,1488
STATE,DISTRICT,2022-2023,220820,ROCKETSHIP PUBLIC SCHOOLS,11,OPEN ENROLLMENT CHARTER,307,27,0,-999,242,21,20,-999,0,-999,-999,0,14,0
STATE,DISTRICT,2022-2023,69901,ROCKSPRINGS ISD,15,TRADITIONAL ISD/CSD,237,152,0,20,161,19,18,0,-999,0,-999,21,29,237
STATE,DISTRICT,2022-2023,199901,ROCKWALL ISD,10,TRADITIONAL ISD/CSD,18384,5433,390,1631,5083,1773,1179,78,1549,10,1545,2100,2509,3454
STATE,DISTRICT,2022-2023,14907,ROGERS ISD,12,TRADITIONAL ISD/CSD,880,313,0,84,394,66,55,-999,73,-999,46,111,102,416
STATE,DISTRICT,2022-2023,214903,ROMA ISD,1,TRADITIONAL ISD/CSD,5977,5113,2745,115,5135,4958,2422,0,590,32,0,601,575,5975
STATE,DISTRICT,2022-2023,152908,ROOSEVELT ISD,17,TRADITIONAL ISD/CSD,1175,687,0,66,864,72,72,74,50,22,33,102,179,1173
STATE,DISTRICT,2022-2023,110905,ROPES ISD,17,TRADITIONAL ISD/CSD,546,115,0,32,189,10,10,0,45,-999,0,48,38,546
STATE,DISTRICT,2022-2023,177901,ROSCOE COLLEGIATE ISD,14,TRADITIONAL ISD/CSD,6191,3406,0,108,4058,476,155,-999,124,29,36,171,595,5876
STATE,DISTRICT,2022-2023,73905,ROSEBUD-LOTT ISD,12,TRADITIONAL ISD/CSD,755,429,0,60,482,49,45,-999,47,-999,14,71,102,754
STATE,DISTRICT,2022-2023,76904,ROTAN ISD,14,TRADITIONAL ISD/CSD,262,51,0,-999,182,-999,-999,-999,18,28,-999,18,38,262
STATE,DISTRICT,2022-2023,246909,ROUND ROCK ISD,13,TRADITIONAL ISD/CSD,46510,17364,1907,2570,12395,7124,5350,63,6330,631,1196,4141,5642,8174
STATE,DISTRICT,2022-2023,75908,ROUND TOP-CARMINE ISD,13,TRADITIONAL ISD/CSD,254,77,0,13,89,26,26,-999,-999,0,17,19,27,142
STATE,DISTRICT,2022-2023,237905,ROYAL ISD,4,TRADITIONAL ISD/CSD,2637,1847,240,136,1983,1159,409,-999,57,18,16,103,304,2637
STATE,DISTRICT,2022-2023,15842,ROYAL PUBLIC SCHOOLS,20,OPEN ENROLLMENT CHARTER,192,106,0,-999,189,18,0,0,-999,0,-999,-999,21,192
STATE,DISTRICT,2022-2023,199902,ROYSE CITY ISD,10,TRADITIONAL ISD/CSD,8521,4234,274,707,3590,1275,902,25,610,17,850,842,1319,3751
STATE,DISTRICT,2022-2023,104903,RULE ISD,14,TRADITIONAL ISD/CSD,133,75,0,10,110,-999,-999,0,10,-999,-999,19,19,133
STATE,DISTRICT,2022-2023,128903,RUNGE ISD,3,TRADITIONAL ISD/CSD,208,155,0,10,179,-999,-999,0,11,-999,-999,-999,31,208
STATE,DISTRICT,2022-2023,37907,RUSK ISD,7,TRADITIONAL ISD/CSD,2055,1046,0,134,1410,165,74,-999,98,24,-999,242,265,1445
STATE,DISTRICT,2022-2023,91914,S AND S CISD,10,TRADITIONAL ISD/CSD,943,452,0,102,409,57,57,-999,37,-999,59,116,157,331
STATE,DISTRICT,2022-2023,232902,SABINAL ISD,20,TRADITIONAL ISD/CSD,428,251,0,59,321,18,17,0,34,-999,15,51,86,428
STATE,DISTRICT,2022-2023,92906,SABINE ISD,7,TRADITIONAL ISD/CSD,1563,583,0,116,817,182,186,-999,109,-999,-999,129,207,1563
STATE,DISTRICT,2022-2023,123913,SABINE PASS ISD,5,TRADITIONAL ISD/CSD,370,13,0,-999,218,-999,-999,0,19,-999,-999,26,10,370
STATE,DISTRICT,2022-2023,169911,SAINT JO ISD,9,TRADITIONAL ISD/CSD,345,116,0,22,157,0,0,0,26,0,18,15,64,345
STATE,DISTRICT,2022-2023,14908,SALADO ISD,12,TRADITIONAL ISD/CSD,2336,509,0,134,650,143,100,-999,157,-999,627,255,251,1030
STATE,DISTRICT,2022-2023,112909,SALTILLO ISD,8,TRADITIONAL ISD/CSD,248,77,0,12,144,28,28,0,-999,0,0,34,36,247
STATE,DISTRICT,2022-2023,236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,6,OPEN ENROLLMENT CHARTER,501,144,0,31,110,36,30,0,32,-999,24,36,43,0
STATE,DISTRICT,2022-2023,74917,SAM RAYBURN ISD,10,TRADITIONAL ISD/CSD,506,33,0,49,232,25,25,0,26,0,-999,59,81,281
STATE,DISTRICT,2022-2023,226903,SAN ANGELO ISD,15,TRADITIONAL ISD/CSD,13548,7956,114,303,8336,826,451,56,604,132,744,879,1762,10449
